2019-02-12 15:18:04,541 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-model/2.0.9/maven-model-2.0.9.pom
2019-02-12 15:18:04,555 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-plugin-parameter-documenter/2.0.9/maven-plugin-parameter-documenter-2.0.9.pom
2019-02-12 15:18:04,569 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-plugin-parameter-documenter/2.0.9/maven-plugin-parameter-documenter-2.0.9.pom
2019-02-12 15:18:04,582 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-profile/2.0.9/maven-profile-2.0.9.pom
2019-02-12 15:18:04,596 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-profile/2.0.9/maven-profile-2.0.9.pom
2019-02-12 15:18:04,613 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-repository-metadata/2.0.9/maven-repository-metadata-2.0.9.pom
2019-02-12 15:18:04,638 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-repository-metadata/2.0.9/maven-repository-metadata-2.0.9.pom
2019-02-12 15:18:04,657 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-error-diagnostics/2.0.9/maven-error-diagnostics-2.0.9.pom
2019-02-12 15:18:04,671 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-error-diagnostics/2.0.9/maven-error-diagnostics-2.0.9.pom
2019-02-12 15:18:04,690 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-project/2.0.9/maven-project-2.0.9.pom
2019-02-12 15:18:04,706 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-project/2.0.9/maven-project-2.0.9.pom
2019-02-12 15:18:04,724 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-artifact-manager/2.0.9/maven-artifact-manager-2.0.9.pom
2019-02-12 15:18:04,738 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-artifact-manager/2.0.9/maven-artifact-manager-2.0.9.pom
2019-02-12 15:18:04,754 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-plugin-registry/2.0.9/maven-plugin-registry-2.0.9.pom
2019-02-12 15:18:04,769 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-plugin-registry/2.0.9/maven-plugin-registry-2.0.9.pom
2019-02-12 15:18:04,786 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-plugin-descriptor/2.0.9/maven-plugin-descriptor-2.0.9.pom
2019-02-12 15:18:04,799 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-plugin-descriptor/2.0.9/maven-plugin-descriptor-2.0.9.pom
2019-02-12 15:18:04,815 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-monitor/2.0.9/maven-monitor-2.0.9.pom
2019-02-12 15:18:04,827 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-monitor/2.0.9/maven-monitor-2.0.9.pom
2019-02-12 15:18:04,840 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-toolchain/1.0/maven-toolchain-1.0.pom
2019-02-12 15:18:04,854 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/maven-toolchain/1.0/maven-toolchain-1.0.pom
2019-02-12 15:18:04,994 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compiler-api/1.9.1/plexus-compiler-api-1.9.1.pom
2019-02-12 15:18:05,021 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compiler-api/1.9.1/plexus-compiler-api-1.9.1.pom
2019-02-12 15:18:05,032 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compiler/1.9.1/plexus-compiler-1.9.1.pom
2019-02-12 15:18:05,045 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compiler/1.9.1/plexus-compiler-1.9.1.pom
2019-02-12 15:18:05,055 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-components/1.1.20/plexus-components-1.1.20.pom
2019-02-12 15:18:05,076 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-components/1.1.20/plexus-components-1.1.20.pom
2019-02-12 15:18:05,120 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compiler-manager/1.9.1/plexus-compiler-manager-1.9.1.pom
2019-02-12 15:18:05,132 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compiler-manager/1.9.1/plexus-compiler-manager-1.9.1.pom
2019-02-12 15:18:05,145 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.pom
2019-02-12 15:18:05,157 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.pom
2019-02-12 15:18:05,167 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compilers/1.9.1/plexus-compilers-1.9.1.pom
2019-02-12 15:18:05,179 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compilers/1.9.1/plexus-compilers-1.9.1.pom
2019-02-12 15:18:05,231 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compiler-api/1.9.1/plexus-compiler-api-1.9.1.jar
2019-02-12 15:18:05,247 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compiler-api/1.9.1/plexus-compiler-api-1.9.1.jar
2019-02-12 15:18:05,253 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compiler-manager/1.9.1/plexus-compiler-manager-1.9.1.jar
2019-02-12 15:18:05,268 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compiler-manager/1.9.1/plexus-compiler-manager-1.9.1.jar
2019-02-12 15:18:05,280 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.jar
2019-02-12 15:18:05,301 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/codehaus/plexus/plexus-compiler-javac/1.9.1/plexus-compiler-javac-1.9.1.jar
2019-02-12 15:18:05,782 [Worker-87] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: cn.itcast:helloworld:0.0.1-SNAPSHOT @ F:\record\JavaEE32\helloworld\pom.xml.
2019-02-12 15:18:05,883 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/plugins/maven-surefire-plugin/2.12.4/maven-surefire-plugin-2.12.4.pom
2019-02-12 15:18:05,896 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/plugins/maven-surefire-plugin/2.12.4/maven-surefire-plugin-2.12.4.pom
2019-02-12 15:18:05,935 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/surefire/surefire/2.12.4/surefire-2.12.4.pom
2019-02-12 15:18:05,947 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/surefire/surefire/2.12.4/surefire-2.12.4.pom
2019-02-12 15:18:05,984 [Worker-87] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://192.168.22.50:8081/nexus/content/groups/dynamic-public/org/apache/maven/plugins/maven-war-plugin/2.2/maven-war-plugin-2.2.pom
